lugar,texto_resena,rating,latitud,longitud
Parque Municipal Llao Llao,"Se llega en el colectivo 20 hasta puerto pañuelo, de ahí tienen una caminata de unos 20 minutos hasta la entrada del parque municipal llao llao. Tiene varios senderos para recorrer 100% gratis. Es nuestra primera vez haciendo trekking y logramos recorrer el sendero cerró llao llao, el sendero de villa tacul, el sendero de lago escondido y la bahía de los troncos. El cerro llao llao es de dificultad media, lo pudimos hacer sin dificultad tomándonos nuestros tiempos, apreciando las vistas y la tranquilidad del sendero. Luego fuimos para villa tacul, donde tiene espacio para sentarse y apreciar la vista al lago y disfrutamos de unos ricos mates. Con respecto a lago escondido, no nos pareció la gran cosa ya que es simplemente un mirador, pero no quita que es muy bello. Por último la bahía de los troncos no fue muy lindo, si están cansados pueden saltearlo.",5,-41.05206,-71.540215
Parque Municipal Llao Llao,"Se você fizer o Circuito Chico com carro certamente passará pelo Llao Llao,  um pedaço lindo daquele região não menos linda.",5,-41.05206,-71.540215
Parque Municipal Llao Llao,"Hermos para caminar, recorrer su bosque, playa, senderos. Tom,ar un cafecito en el ingreso. No se lo pierdan, llegué en colectivo de linea, con la SUBE",5,-41.05206,-71.540215
Cerro Campanario,"A lovely walk to Cerro Campanario via the chairlifts, where you can appreciate a magnificent landscape perfect for taking plenty of photographs. At the top, there is a café, and the visit is very secure. You can see native flora, and you can arrive by private car or through tourism, taxis, or ride-sharing apps.",5,-41.172195,-71.344826
Cerro Campanario,"It is a place with excellent views of Bariloche and the surrounding areas. Take the time to look from different angles and observe which other places you have visited or will visit.

I like to hike up; it is steep, so you need to be careful when coming down. It is quick, taking between 20 and 30 minutes, depending on each person. The chairlifts are an excellent option, of course.",5,-41.172195,-71.344826
Cerro Campanario,An unmissable walk with 360 views that even in bad weather are enjoyed. You can climb by aeroplane (recommend) or on foot. At the top is a confectionery with a rich pastry.,5,-41.172195,-71.344826
Cerro Campanario,"Located at kilometer 17.5 of the Chico Circuit, this hill is famous for offering one of the ""eight most striking views in the world"" according to National Geographic. You can ascend by aeroplane or a trekking trail to enjoy a 360° panoramic view that encompasses Nahuel Huapi and Moreno lakes, the Llao Llao peninsula and the imposing Cerro Catedral. It is a must-see because it condenses all the beauty of Patagonia into one look, being the quintessential photographic point of the region. It is, without a doubt, the stop with the greatest visual reward of the whole tour.",5,-41.172195,-71.344826
Cerro Campanario,"The visit offers a spectacular view from above and the climb with the chairlift is really impressive. The only downside is the waiting line, a bit long, but still worth it.",5,-41.172195,-71.344826
Cerro Campanario,An extraordinary 360°. Under the snow it must be even more impressive. The chairlift ride is nice. You can also climb on foot but now it's more sport.,5,-41.172195,-71.344826
Cerro Campanario,"I definitely recommend visiting Cerro Campanario. The chairlift opens at 9am. Or you can hike up to the top along the well-marked trail that is just about 1.3 miles. We chose to hike, and the trail is very steep but short. We are fast hikers, and it took us less than 30 minutes. 

The views at the top are stunning and 360! There’s a cafe at the top in case you need a snack. There is also a souvenir shop. 

We rode the chairlift down to see more of the view. You have to pay both ways for the chairlift even if you are just going one-way.",5,-41.172195,-71.344826
Cerro Campanario,"Place is beautiful, we were scared to see the hiking time so we took the aerosilla, our relatives took 15 minutes walking hahaj, but it was completely worth climbing in the aerosilla because the view is spectacular, they have a restaurant with affordable prices and the best are the panoramic views.
They take a picture of you when you get upstairs, the one about us came out great... excellent service.
I would visit you again, greetings from Chile.",5,-41.172195,-71.344826
Cerro Campanario,Charming chairlift ride to the top of Cerro Campanario with cafe and toilets at the top and a range of terraces with magnificent views across over all 360 degrees.,5,-41.172195,-71.344826
Cerro Campanario,"For more than 15 years that I was not going xq the 1st fence that I went rained and nothing could be seen I loved found the actress Andrea corner. We take pictures the day belli
We have a coffee etc.",4,-41.172195,-71.344826
Cerro Campanario,"Not that it was chosen as one of the most beautiful views in the world. When I got there, I didn’t believe what I was seeing, I had to glimpse a few times to make sure that landscape was real. Without a doubt that it is the most beautiful landscape I have seen in my whole life, I would return to this place countless times",5,-41.172195,-71.344826
Cerro Campanario,"Nice place, nothing to say, since I was born and raised here of course, the bad treatment that gets you in the chairs is REGRETTABLE and a lot of bad education, I expect the due dismissal. For more details, she basically lowered my daughter's arm because she was afraid to go upstairs, I had to stay downstairs with her.",1,-41.172195,-71.344826
Cerro Campanario,Total disappointment. Poor organized place. There's only a cafeteria up there. Small does not fit almost anyone. A shame a beautiful view but lack structure. As all Bariloche urgently in need of reforms in many tourist attractions,1,-41.172195,-71.344826
Cerro Campanario,"We went with my daughter with CUD (autistic), the entrance was free of charge for her and I who am her companion, the point is that if they offer benefits for the ascent, it can not be that there is no priority in line for the aero-saddle, when we went there was a delay of two hours, obviously my daughter has no tolerance to wait, we appeal to the goodwill of a family that let us pass and I thank very much, it would be good that the staff of the hill make it complete, they just told us that if my daughter got impatient we could come back another day.",3,-41.172195,-71.344826
Cerro Campanario,"It is one of the most beautiful views of Bariloche. I recommend going ""on account"", without doing Circuito Chico, as you can stay longer and enjoy the place and the views. On Circuito Chico, you will be able to stay at the top of the Cerro for about 20 or 30 minutes, at most. We managed to go and go easily from Uber. Be prepared for long, average hourly queues on weekends and high season. Children up to four years do not pay. You can buy tickets directly at the box office. I recommend visiting the confectionery located in Cerro Campanario: there are several sweet and salty options. In addition, from there you can also enjoy the views of the mountains. There is no Table Service: you order at the counter and take. Prices are much more expensive than usual, which is expected in a tourist and isolated place.",5,-41.172195,-71.344826
